C1,Q1,C2,T_theoretical_0_80,A,E_L_50,E_H_50,D_50,nearest_standardized_distance,A_z,D_z,selection_q50,selection_q90,selection_q95,point_prediction
4.8,62.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.8493411678006209,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,62.0,4.9,9.954081632653063,4.822500000000001,4.8,4.86,0.0600000000000005,0.8631352539231711,-0.7320718039286688,0.38418500836848557,3.352032254376263e-05,3.752399280533707e-05,3.8555688274753623e-05,3.364444095068126e-05
4.8,63.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.802155547367253,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,63.0,4.9,9.956632653061225,4.82125,4.8,4.856666666666667,0.05666666666666753,0.8167469433160751,-0.7477590568700059,0.38008046768078857,3.278066162998151e-05,3.6740570575158e-05,3.7781649218351966e-05,3.289791467402799e-05
4.8,64.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.7549699269338852,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,65.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.7077843065005174,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,66.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.6605986860671496,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,67.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.6134130656337817,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,68.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.5662274452004139,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,69.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.5190418247670461,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,70.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.47185620433367825,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,71.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.4246705839003104,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,72.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.3774849634669426,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,73.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.3302993430335748,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,74.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.28311372260020695,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,75.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.23592810216683913,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,76.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.1887424817334713,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,77.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.14155686130010348,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,78.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.09437124086673565,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,79.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.047185620433367825,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.8,80.0,4.8,10.000000000000002,4.8,4.8,4.8,0.0,0.0,-1.0144423568726022,0.3103032759899301,2.0325803358147464e-05,2.422974473852303e-05,2.539938208007566e-05,2.0206967970927594e-05
4.9,31.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.300266226530424,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,32.0,4.9,9.795918367346937,4.9,4.9,4.9,0.0,1.3214970031171898,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,33.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.3440496137386908,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,33.0,5.0,9.680816326530612,4.95875,4.934,5.0,0.06599999999999984,1.4042163988857932,0.9778387666761899,0.39157318160634025,0.0001026614828234417,0.0001141622897332682,0.00011493786661773837,0.00010259552988613247
4.9,34.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.367858678623599,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,34.0,5.0,9.683265306122449,4.9575,4.932,5.0,0.06799999999999962,1.4270219673833193,0.9621515137348527,0.3940359060189585,0.00010210276018866076,0.00011353393124418505,0.00011427980521226233,0.00010203438085156457
4.9,35.0,4.8,9.910714285714286,4.84375,4.87,4.8,-0.07000000000000028,1.3229731587748377,-0.4653885039260838,0.22410792154828243,3.9843913730469784e-05,4.342955005440369e-05,4.43353304024335e-05,3.984718418079269e-05
4.9,35.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.3928597670734968,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,35.0,5.0,9.685714285714285,4.956250000000001,4.930000000000001,5.0,0.0699999999999994,1.451004018409562,0.9464642607935381,0.3964986304315767,0.0001015479926346333,0.00011291452064455593,0.00011361732045741926,0.00010147323181699757
4.9,36.0,4.8,9.908163265306122,4.845,4.872,4.8,-0.07200000000000006,1.3221314216306146,-0.4497012509847578,0.22164519713566422,4.0415648148128754e-05,4.403914888983969e-05,4.495139296300666e-05,4.040833321536014e-05
4.9,36.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.4169947126746911,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,36.0,5.0,9.688163265306123,4.955,4.928,5.0,0.07200000000000006,1.4761052106940744,0.930777007852201,0.39896135484419604,0.0001009859895858043,0.00011226124726162833,0.00011295460997985427,0.0001009120827824297
4.9,37.0,4.8,9.90561224489796,4.84625,4.8740000000000006,4.8,-0.07400000000000073,1.3229731587748377,-0.4340139980434208,0.2191824727230449,4.098586304303303e-05,4.464415577014078e-05,4.5534403487367203e-05,4.096948224992801e-05
4.9,37.0,4.9,9.795918367346937,4.9,4.9,4.9,0.0,1.4177801305293118,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,38.0,4.8,9.903061224489797,4.8475,4.876,4.8,-0.07600000000000051,1.3254951630110605,-0.4183267451020949,0.21671974831042667,4.1559851574433555e-05,4.523909859650024e-05,4.614034479008018e-05,4.153063128449546e-05
4.9,38.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.4201337778007952,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,39.0,4.8,9.900510204081634,4.84875,4.878,4.8,-0.07800000000000029,1.329687873541805,-0.402639492160769,0.21425702389780846,4.214408840351942e-05,4.583961893606262e-05,4.673204896276293e-05,4.209178031906292e-05
4.9,39.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.4240478786646071,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,40.0,4.8,9.897959183673471,4.85,4.88,4.8,-0.08000000000000007,1.3355355556756623,-0.38695223921944305,0.21179429948519024,4.271036635276772e-05,4.6435537268599386e-05,4.730894743255147e-05,4.265292935363037e-05
4.9,40.0,4.9,9.795918367346937,4.9,4.9,4.9,0.0,1.4295096152733429,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,41.0,4.8,9.895408163265305,4.85125,4.882,4.8,-0.08199999999999985,1.343016591652924,-0.371264986278106,0.209331575072572,4.328364981451458e-05,4.703269456071089e-05,4.7896954907824305e-05,4.321407838819827e-05
4.9,41.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.436501334889765,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,42.0,4.8,9.892857142857142,4.8525,4.884,4.8,-0.08400000000000052,1.3521038702657193,-0.3555777333367801,0.2068688506599527,4.3852857462703705e-05,4.762197840461358e-05,4.850295463533523e-05,4.37752274227657e-05
4.9,42.0,4.9,9.795918367346937,4.9,4.9,4.9,0.0,1.4450008289522112,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,43.0,4.8,9.89030612244898,4.853750000000001,4.886,4.8,-0.0860000000000003,1.362765259342709,-0.33989048039544306,0.20440612624733445,4.441879866276905e-05,4.8212481660453e-05,4.9089766827751366e-05,4.43363764573336e-05
4.9,43.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.4549816740276977,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,44.0,4.8,9.887755102040817,4.855,4.888,4.8,-0.08800000000000008,1.3749641426985029,-0.3242032274541171,0.20194340183471624,4.498394549247047e-05,4.881443901156548e-05,4.968028810806472e-05,4.489752549190105e-05
4.9,44.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.4664136228880549,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,45.0,4.7,9.978289188015632,4.8125,4.88,4.7,-0.17999999999999972,1.3098771605369608,-0.8575698274593095,0.08865807885426591,2.0398561620901976e-05,2.3543604383985714e-05,2.4513589194685537e-05,2.0257141054041873e-05
4.9,45.0,4.8,9.885204081632654,4.85625,4.89,4.8,-0.08999999999999986,1.3886600019058737,-0.3085159745127912,0.19948067742209802,4.554659876568611e-05,4.9413206486009304e-05,5.027415992107717e-05,4.5458674526468505e-05
4.9,45.0,4.9,9.795918367346937,4.9,4.9,4.9,0.0,1.4792630329249297,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,46.0,4.7,9.973078593139384,4.815,4.884,4.7,-0.18400000000000016,1.2953485895733936,-0.8261953215766465,0.08373263002902837,2.150472599927039e-05,2.457082630594687e-05,2.5446658566318734e-05,2.1379439123177195e-05
4.9,46.0,4.8,9.88265306122449,4.857500000000001,4.892,4.8,-0.09200000000000053,1.4038090232047862,-0.2928287215714542,0.1970179530094787,4.6114944861215465e-05,5.00049742944827e-05,5.0890243828523394e-05,4.601982356103638e-05
4.9,46.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.4934933188053494,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,47.0,4.7,9.967867998263134,4.8175,4.888,4.7,-0.18799999999999972,1.2823925790780888,-0.7948208156939948,0.07880718120379192,2.262821034036079e-05,2.55925215227533e-05,2.6437008939076724e-05,2.2501737192312105e-05
4.9,47.0,4.8,9.880102040816327,4.858750000000001,4.894,4.8,-0.0940000000000003,1.4138109617399237,-0.27714146863012823,0.19455522859686047,4.666942556972849e-05,5.0603927904979724e-05,5.1501833642579034e-05,4.658097259560383e-05
4.9,47.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.50906541660908,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,48.0,4.7,9.962657403386887,4.82,4.8919999999999995,4.7,-0.19199999999999928,1.2710572177485513,-0.7634463098113318,0.07388173237855547,2.3751046046905164e-05,2.6633471012757582e-05,2.7446660991639787e-05,2.3624035261447465e-05
4.9,48.0,4.8,9.877551020408163,4.859999999999999,4.896,4.8,-0.09600000000000009,1.4035373737282895,-0.2614542156888135,0.19209250418424226,4.723059937262313e-05,5.123543728799737e-05,5.2103392195370946e-05,4.714212163017083e-05
4.9,48.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.5255040009080325,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,49.0,4.7,9.957446808510639,4.822500000000001,4.896000000000001,4.7,-0.19600000000000062,1.2613861979022076,-0.7320718039286688,0.06895628355331683,2.4880055494826554e-05,2.7687431226045646e-05,2.8501641596085834e-05,2.4746333330582757e-05
4.9,49.0,4.8,9.875000000000002,4.86125,4.898000000000001,4.8,-0.09800000000000075,1.3947852339767595,-0.24576696274747642,0.18962977977162293,4.779945918655553e-05,5.185019900658682e-05,5.271753727667821e-05,4.770327066473871e-05
4.9,49.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.4788150803661888,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,50.0,4.7,9.95223621363439,4.825,4.9,4.7,-0.20000000000000018,1.253418044898449,-0.700697298046017,0.06403083472808038,2.5960311483943197e-05,2.8725851781063095e-05,2.9538618386779626e-05,2.5868631399717663e-05
4.9,50.0,4.8,9.872448979591837,4.862500000000001,4.9,4.8,-0.10000000000000053,1.3875833322501632,-0.23007970980613937,0.1871670553590047,4.837095997775938e-05,5.246538960532355e-05,5.332707299417583e-05,4.826441969930661e-05
4.9,50.0,4.9,9.795918367346937,4.9,4.9,4.9,0.0,1.4321587176712864,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,51.0,4.7,9.947025618758142,4.8275,4.9,4.706666666666667,-0.19333333333333336,1.2471853975441172,-0.6693227921633652,0.07223991610347556,2.7421183944834205e-05,3.022086077672372e-05,3.100883232832489e-05,2.7361683953023328e-05
4.9,51.0,4.8,9.869897959183675,4.86375,4.9,4.803333333333334,-0.09666666666666668,1.3769873135190966,-0.2143924568648246,0.19127159604670285,4.912649230211852e-05,5.329874619450418e-05,5.4163280340562806e-05,4.901094597595901e-05
4.9,51.0,4.9,9.795918367346939,4.9,4.9,4.9,0.0,1.385538201868369,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,52.0,4.7,9.941815023881894,4.830000000000001,4.9,4.713333333333334,-0.18666666666666654,1.2427143686176918,-0.6379482862806911,0.08044899747887073,2.887018772137598e-05,3.1728237219196386e-05,3.249389290351898e-05,2.885473650632989e-05
4.9,52.0,4.8,9.86734693877551,4.865,4.9,4.806666666666667,-0.09333333333333371,1.3301069668935173,-0.19870520392348753,0.19537613673439988,4.987505696910629e-05,5.41413069864984e-05,5.498964060005103e-05,4.975747225261228e-05
4.9,52.0,4.9,9.795918367346937,4.9,4.9,4.9,0.0,1.3389572773702554,0.24053787843372712,0.3103032759899301,7.080753170459389e-05,7.77969975468165e-05,7.84675018629068e-05,7.066020799889514e-05
4.9,53.0,4.7,9.936604429005644,4.8325000000000005,4.9,4.720000000000001,-0.17999999999999972,1.240024013332735,-0.6065737803980392,0.08865807885426591,3.0331163768765372e-05,3.325199707601505e-05,3.40321009448355e-05,3.0347789059635562e-05
4.9,53.0,4.8,9.864795918367346,4.866250000000001,4.9,4.81,-0.09000000000000075,1.2832489979408404,-0.18301795098215048,0.1994806774220969,5.061841224428862e-05,5.4983664072025436e-05,5.58250078877484e-05,5.0503998529265546e-05
4.9,54.0,4.7,9.931393834129397,4.835,4.9,4.7266666666666675,-0.1733333333333329,1.2391259301887525,-0.5751992745153874,0.09686716022966108,3.1801193602940004e-05,3.4802415596785274e-05,3.559849308543131e-05,3.1840841612941224e-05
4.9,54.0,4.8,9.862244897959185,4.8675,4.9,4.8133333333333335,-0.08666666666666689,1.2364159508858787,-0.16733069804083572,0.20358521810979505,5.137758558398751e-05,5.583194725817426e-05,5.665455846217067e-05,5.125052480591794e-05
4.9,55.0,4.7,9.926183239253149,4.8374999999999995,4.9,4.733333333333334,-0.16666666666666607,1.19949815726801,-0.5438247686327357,0.10507624160505626,3.331320788834587e-05,3.636476687349197e-05,3.7164261236832065e-05,3.333389416624689e-05
4.9,55.0,4.8,9.85969387755102,4.86875,4.9,4.816666666666667,-0.08333333333333304,1.1896107691363833,-0.15164344509949867,0.20768975879749318,5.212791682755093e-05,5.666748364162939e-05,5.749056575285624e-05,5.199705108257124e-05
4.9,56.0,4.7,9.9209726443769,4.840000000000001,4.9,4.74,-0.16000000000000014,1.153125393563484,-0.5124502627500614,0.11328532298045033,3.480475864537955e-05,3.7933203599896285e-05,3.874323056431804e-05,3.4826946719553434e-05
4.9,56.0,4.8,9.857142857142858,4.870000000000001,4.9,4.82,-0.08000000000000007,1.1428368763899972,-0.1359561921581616,0.21179429948519024,5.288474100472029e-05,5.751987307341565e-05,5.832875548435675e-05,5.274357735922451e-05
4.9,57.0,4.7,9.915762049500652,4.8425,4.9,4.746666666666666,-0.1533333333333342,1.106821341872252,-0.48107575686740967,0.12149440435584441,3.631350259181889e-05,3.947407283244364e-05,4.030994144548523e-05,3.631999927285906e-05
4.9,57.0,4.8,9.854591836734695,4.87125,4.9,4.823333333333333,-0.0766666666666671,1.0960982782487154,-0.12026893921684685,0.21589884017288727,5.361976271066123e-05,5.835620687753868e-05,5.9162490384906944e-05,5.3490103635876876e-05
4.9,58.0,4.6,9.971606033717835,4.8175,4.9,4.68,-0.22000000000000064,1.0268207501125624,-0.7948208156939948,0.03940359060189486,2.1559085871947148e-05,2.446094400390267e-05,2.526422688994376e-05,2.1389473739799764e-05
4.9,58.0,4.7,9.910551454624404,4.845,4.9,4.753333333333334,-0.1466666666666665,1.060595001835389,-0.4497012509847578,0.1297034857312407,3.782652617458348e-05,4.1083280850282246e-05,4.192575496914624e-05,3.7813051826164764e-05
4.9,58.0,4.8,9.85204081632653,4.8725000000000005,4.9,4.826666666666666,-0.07333333333333414,1.0493996906203635,-0.10458168627550979,0.2200033808605843,5.4365447015652174e-05,5.920046233271884e-05,6.0002074486250344e-05,5.4236629912530144e-05
4.9,59.0,4.6,9.963620230700977,4.82125,4.9,4.69,-0.20999999999999996,1.0082215260919267,-0.7477590568700059,0.051717212664988174,2.37623269488577e-05,2.6573480535353463e-05,2.7362641069830826e-05,2.3629052569758727e-05
4.9,59.0,4.7,9.905340859748154,4.8475,4.9,4.760000000000001,-0.13999999999999968,1.014456996902229,-0.4183267451020949,0.13791256710663585,3.9343127015413804e-05,4.265465896152029e-05,4.351518745699818e-05,3.930610437947087e-05
4.9,59.0,4.8,9.849489795918368,4.873749999999999,4.9,4.829999999999999,-0.07000000000000117,1.0027467034699216,-0.08889443333419503,0.22410792154828135,5.511161913570389e-05,6.004561460515385e-05,6.084415195109316e-05,5.498315618918251e-05
4.9,60.0,4.6,9.955634427684117,4.825,4.9,4.7,-0.20000000000000018,0.9915207532068634,-0.700697298046017,0.06403083472808038,2.5960311483943197e-05,2.8725851781063095e-05,2.9538618386779626e-05,2.5868631399717663e-05
4.9,60.0,4.7,9.900130264871907,4.8500000000000005,4.9,4.7666666666666675,-0.13333333333333286,0.9684199526862987,-0.3869522392194319,0.14612164848203102,4.086108745869095e-05,4.428418872857211e-05,4.508762674220573e-05,4.079915693277699e-05
4.9,60.0,4.8,9.846938775510203,4.875,4.9,4.833333333333333,-0.06666666666666732,0.956145991738102,-0.07320718039285797,0.2282124622359795,5.5862266897602545e-05,6.0889509619572154e-05,6.169107345665804e-05,5.572968246583581e-05
4.9,61.0,4.6,9.94764862466726,4.82875,4.9,4.71,-0.1900000000000004,0.9601408845797704,-0.6536355392220281,0.0763444567911726,2.8152425047822884e-05,3.0989148907505146e-05,3.175406677330988e-05,2.81082102296766e-05
4.9,61.0,4.7,9.894919669995657,4.8525,4.9,4.773333333333334,-0.12666666666666604,0.9224989845573491,-0.3555777333367801,0.1543307298574262,4.238040174213272e-05,4.591574159390355e-05,4.672562000700703e-05,4.2292209486082656e-05
4.9,61.0,4.8,9.844387755102042,4.876250000000001,4.9,4.836666666666666,-0.06333333333333435,0.9096055899483281,-0.05751992745152091,0.23231700292367652,5.660915655181368e-05,6.174023283469383e-05,6.252755301824474e-05,5.647620874248908e-05
4.9,62.0,4.6,9.9396628216504,4.8325000000000005,4.9,4.72,-0.1800000000000006,0.9162372266729808,-0.6065737803980392,0.08865807885426481,3.033116376876535e-05,3.325199707601502e-05,3.403210094483546e-05,3.0347789059635532e-05
4.9,62.0,4.7,9.88970907511941,4.855,4.9,4.78,-0.1200000000000001,0.8767123324153205,-0.3242032274541171,0.16253981123282027,4.3876562240419964e-05,4.753012187908993e-05,4.837945138233105e-05,4.378526203938874e-05
4.9,62.0,4.8,9.841836734693878,4.8775,4.9,4.84,-0.0600000000000005,0.8631352539231711,-0.041832674510195,0.23642154361137466,5.735556774227104e-05,6.257727515809368e-05,6.337017758364704e-05,5.722273501914193e-05
4.9,63.0,4.6,9.93167701863354,4.83625,4.9,4.73,-0.16999999999999993,0.872676204781894,-0.5595120215740615,0.10097170091735812,3.254745337505405e-05,3.558551740204104e-05,3.6381557561929206e-05,3.2587367889594044e-05
4.9,63.0,4.7,9.88449848024316,4.857500000000001,4.9,4.786666666666667,-0.11333333333333329,0.8310821960914856,-0.2928287215714542,0.17074889260821546,4.536549079052355e-05,4.9149932134669696e-05,5.0022958935878915e-05,4.527831459269486e-05
4.9,63.0,4.8,9.839285714285714,4.87875,4.9,4.843333333333334,-0.05666666666666664,0.8167469433160751,-0.026145421568869086,0.2405260842990728,5.809861732385699e-05,6.341651845412287e-05,6.420034949751214e-05,5.7969261295794775e-05
4.9,64.0,4.5,9.970068027210884,4.82,4.9,4.686666666666667,-0.21333333333333293,0.7963740159796734,-0.7634463098113318,0.04761267197729113,2.304122255971506e-05,2.5873355590920622e-05,2.6670876043747805e-05,2.2882526293105913e-05
4.9,64.0,4.6,9.92369121561668,4.84,4.9,4.74,-0.16000000000000014,0.8295118002747331,-0.5124502627500727,0.11328532298045033,3.480475864537909e-05,3.793320359989577e-05,3.874323056431754e-05,3.482694671955298e-05
4.9,64.0,4.7,9.879287885366914,4.86,4.9,4.793333333333334,-0.10666666666666647,0.7856358476181857,-0.26145421568880234,0.17895797398361063,4.6862256548978404e-05,5.080142983481932e-05,5.1671464791927806e-05,4.677136714600053e-05
4.9,64.0,4.8,9.83673469387755,4.88,4.9,4.846666666666667,-0.05333333333333368,0.7704554742609405,-0.010458168627543176,0.24463062498676982,5.883972863384354e-05,6.426551633518435e-05,6.503393510509393e-05,5.871578757244759e-05
4.9,65.0,4.5,9.95918367346939,4.825,4.9,4.7,-0.20000000000000018,0.7893536339621069,-0.700697298046017,0.06403083472808038,2.5960311483943197e-05,2.8725851781063095e-05,2.9538618386779626e-05,2.5868631399717663e-05
4.9,65.0,4.6,9.915705412599824,4.84375,4.9,4.75,-0.15000000000000036,0.7868092912192199,-0.4653885039260838,0.12559894504354255,3.707035121777741e-05,4.02717560573266e-05,4.111422717364276e-05,3.706652554951191e-05
4.9,65.0,4.7,9.874077290490666,4.862500000000001,4.9,4.800000000000001,-0.09999999999999964,0.7404071305819572,-0.23007970980613937,0.1871670553590058,4.837095997775941e-05,5.246538960532358e-05,5.332707299417586e-05,4.826441969930664e-05
4.9,65.0,4.8,9.834183673469388,4.8812500000000005,4.9,4.8500000000000005,-0.04999999999999982,0.7242794155383081,0.005229084313793881,0.24873516567446796,5.958557372727777e-05,6.511558403809386e-05,6.588032350452203e-05,5.946231384910089e-05
4.9,66.0,4.5,9.948299319727893,4.830000000000001,4.9,4.713333333333334,-0.18666666666666654,0.7851112730830823,-0.6379482862806911,0.08044899747887073,2.887018772137598e-05,3.1728237219196386e-05,3.249389290351898e-05,2.885473650632989e-05
4.9,66.0,4.6,9.907719609582964,4.8475,4.9,4.760000000000001,-0.13999999999999968,0.7446481452700445,-0.4183267451020949,0.13791256710663585,3.9343127015413804e-05,4.265465896152029e-05,4.351518745699818e-05,3.930610437947087e-05
4.9,66.0,4.7,9.868866695614415,4.865,4.9,4.8066666666666675,-0.09333333333333282,0.6954385080809327,-0.19870520392348753,0.19537613673440096,4.9875056969106325e-05,5.414130698649843e-05,5.498964060005107e-05,4.9757472252612305e-05
4.9,66.0,4.8,9.831632653061225,4.8825,4.9,4.853333333333334,-0.04666666666666597,0.6782423396380818,0.020916337255119793,0.2528397063621661,6.034101801305772e-05,6.596144686839895e-05,6.671030173106887e-05,6.0208840125753745e-05
4.9,67.0,4.4,9.976808905380334,4.8187500000000005,4.9,4.683333333333334,-0.21666666666666679,0.6336993002596789,-0.7791335627526577,0.043508131289593,2.2289946102839928e-05,2.5166785715574213e-05,2.5962606335630664e-05,2.2136000016453062e-05
4.9,67.0,4.5,9.937414965986394,4.835,4.9,4.726666666666667,-0.17333333333333378,0.7826212759254497,-0.5751992745153874,0.09686716022965998,3.180119360293997e-05,3.480241559678524e-05,3.559849308543127e-05,3.18408416129412e-05
4.9,67.0,4.6,9.899733806566106,4.85125,4.9,4.7700000000000005,-0.1299999999999999,0.7031257535538767,-0.371264986278106,0.15022618916972807,4.161636771285102e-05,4.509598368972142e-05,4.588929567348888e-05,4.154568320942981e-05
4.9,67.0,4.7,9.863656100738169,4.867500000000001,4.9,4.813333333333334,-0.086666666666666,0.6507838992925558,-0.16733069804082457,0.20358521810979616,5.137758558398798e-05,5.583194725817482e-05,5.6654558462171205e-05,5.125052480591842e-05
4.9,67.0,4.8,9.829081632653061,4.88375,4.9,4.856666666666667,-0.043333333333333,0.6323746012723226,0.036603590196445705,0.25694424704986313,6.109067224015409e-05,6.680948712793844e-05,6.754376793897542e-05,6.095536640240656e-05
4.9,68.0,4.4,9.962894248608535,4.825,4.9,4.7,-0.20000000000000018,0.635453606430311,-0.700697298046017,0.06403083472808038,2.5960311483943197e-05,2.8725851781063095e-05,2.9538618386779626e-05,2.5868631399717663e-05
4.9,68.0,4.5,9.926530612244898,4.84,4.9,4.74,-0.16000000000000014,0.7462131010235163,-0.5124502627500727,0.11328532298045033,3.480475864537909e-05,3.793320359989577e-05,3.874323056431754e-05,3.482694671955298e-05
4.9,68.0,4.6,9.891748003549246,4.855,4.9,4.78,-0.1200000000000001,0.6623622542979488,-0.3242032274541171,0.16253981123282027,4.3876562240419964e-05,4.753012187908993e-05,4.837945138233105e-05,4.378526203938874e-05
