battery_id,policy,n0,model,MAE_151_200,MSE_151_200,RMSE_151_200,E200,life_150,life_200,eol_relative_update,fit150_A,fit150_B,fit150_C,fit200_A,fit200_B,fit200_C,fit150_boundary,fit200_boundary
30,3_7C_31PER_5_9C_NEWSTRUCTURE,11,centered_quadratic,0.00042560765192868334,2.0780339660789784e-07,0.00045585457835574915,0.0005696044670301381,1309.445756600393,1331.4355815523218,0.01651587598875104,0.999969669243211,0.0001540067193923832,1.7673086374322892e-13,0.999829270000669,0.00015133582441306646,3.595422199595838e-14,False,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,21,linear,0.00042278147403002287,2.05340326254247e-07,0.0004531449285319731,0.0005656888646046188,1309.7930660087716,1333.6138528034598,0.017861832152248076,1.0016587713789358,-0.0001539623140573148,1.0,1.0014554865773124,-0.0001510598335146431,1.0,False,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,21,power,0.00029266671796806864,1.0952038023096171e-07,0.00033093863514398214,0.0003582188012288823,1372.9666742495522,1466.8054508321093,0.06397493036947945,1.0019384929348083,0.00017613304863901952,0.9750509177629763,1.0022443819806752,0.00020683487768326426,0.944378047212119,False,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,21,centered_quadratic,0.000422857183030072,2.05407474079187e-07,0.000453219013369019,0.0005658172626800129,1309.6863644472842,1333.6136689876664,0.017941706130340754,0.9984255325879106,0.00015396089862817062,1.0972318924266306e-11,0.9982832299746376,0.00015105983018203606,1.8617912211031422e-14,False,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,31,linear,0.0004454633274308284,2.2555526327640068e-07,0.0004749265872494408,0.000596712334851035,1307.1432154549761,1334.5543657061,0.02053955309390556,1.0016958427400824,-0.00015430278821428016,1.0,1.0014385373374577,-0.00015094067541480667,1.0,False,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,31,power,0.00018742003182082635,4.8223045821895185e-08,0.0002195974631499535,0.00011468361143796013,1481.8275853291173,1526.5281075865967,0.029282475727322066,1.002571032678463,0.00022261692234539702,0.9332097064404313,1.0027127215908895,0.00023820371459704206,0.9202902448540863,False,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,31,centered_quadratic,0.00044547594165808666,2.2556709730791366e-07,0.0004749390458868524,0.0005967341709554042,1307.123818793496,1334.554333618404,0.020554063730425315,0.9969124515693707,0.0001543025473972115,2.0236728388997552e-12,0.996759376398678,0.00015094067538190087,1.947224537419054e-16,False,True
30,3_7C_31PER_5_9C_NEWSTRUCTURE,41,linear,0.0004154897672398161,1.9903321915502713e-07,0.0004461313922545993,0.0005550677759803557,1310.842523883439,1339.0188699669193,0.021042531001953926,1.0016422138403434,-0.00015382642092123146,1.0,1.0013562764051693,-0.0001503759811914703,1.0,False,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,41,power,0.00015820523908530504,3.668152817741285e-08,0.0001915242234742458,1.1779730343497441e-05,1537.5427047762648,1548.195658269465,0.006880883198644117,1.0029058707154919,0.0002489463523922553,0.9135069693496787,1.00289089896879,0.0002504359262474446,0.9118259356215481,False,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,41,centered_quadratic,0.0004154898235131843,1.9903326839402752e-07,0.00044613144743901157,0.0005550678755845695,1310.842427625226,1339.0065168279993,0.021033571419422074,0.9953353305628571,0.00015382641982589974,1.0048893189890794e-14,0.995190855930327,0.00015037578197657343,1.2529238585579865e-12,False,False
