battery_id,n0,fit_end,model,stable_slope,a,b,c,life,success,boundary,b_at_lower_bound,c_near_bound
14,41,150,linear,-2.091548012785912e-05,1.0007348117703474,-2.110032342419141e-05,1.0,9513.352365973971,True,False,False,False
14,41,150,power,-2.091548012785912e-05,1.0002138979503146,2.4125690737807017e-06,1.403189827533127,3203.276627354791,True,False,False,False
14,41,150,centered_quadratic,-2.091548012785912e-05,0.9997783917253346,1.602772427853556e-05,4.6537606840930065e-08,1947.8583067226677,True,False,False,False
14,51,150,linear,-2.1296508044048522e-05,1.0007714803228303,-2.1419638640161387e-05,1.0,9373.243110945288,True,False,False,False
14,51,150,power,-2.1296508044048522e-05,1.000109619347481,1.4469327591083427e-06,1.498215844876146,2699.5687075180363,True,False,False,False
14,51,150,centered_quadratic,-2.1296508044048522e-05,0.9995917208687529,1.607119679746885e-05,5.4024665078194374e-08,1830.103634529266,True,False,False,False
15,11,150,linear,-2.8146033747527143e-05,1.0006478369283374,-2.741303296548461e-05,1.0,7319.432227034869,True,False,False,False
15,11,150,power,-2.8146033747527143e-05,0.9999223611075203,5.075179658800304e-07,1.7810255072072456,1385.7303498689837,True,False,False,False
15,11,150,centered_quadratic,-2.8146033747527143e-05,0.9998961871163417,7.843187340494027e-06,1.4079025629487743e-07,1175.0314711807703,True,False,False,False
15,21,150,linear,-2.926940719038778e-05,1.0008582461615914,-2.9408477033879707e-05,1.0,6829.943826407427,True,False,False,False
15,21,150,power,-2.926940719038778e-05,1.0000619449463222,1.0752200829359338e-06,1.636364679894912,1660.9252010311727,True,False,False,False
15,21,150,centered_quadratic,-2.926940719038778e-05,0.999926947519688,1.4702822774894205e-05,1.1399731983710714e-07,1282.387614431801,True,False,False,False
15,31,150,linear,-3.053541065926421e-05,1.0010399370358092,-3.1080076904573164e-05,1.0,6468.450437013811,True,False,False,False
15,31,150,power,-3.053541065926421e-05,1.0002461842053536,2.3794755675685194e-06,1.485142788757117,2071.2634369404473,True,False,False,False
15,31,150,centered_quadratic,-3.053541065926421e-05,0.99987342517806,2.0756544343151913e-05,8.675237446584294e-08,1433.9539661650995,True,False,False,False
15,41,150,linear,-3.1609170197029655e-05,1.0011232101706549,-3.182077708889843e-05,1.0,6320.499641123544,True,False,False,False
15,41,150,power,-3.1609170197029655e-05,1.0001444853376693,1.6011149377639325e-06,1.5599834135776385,1850.5118327257724,True,False,False,False
15,41,150,centered_quadratic,-3.1609170197029655e-05,0.9996326558300426,2.1492861535112375e-05,9.475151884211245e-08,1383.5262215650262,True,False,False,False
15,51,150,linear,-3.265625674409132e-05,1.0012337427164122,-3.27779235639885e-05,1.0,6139.307217663349,True,False,False,False
15,51,150,power,-3.265625674409132e-05,1.0001180985319997,1.4488032224334274e-06,1.5787723201493986,1802.4768789187137,True,False,False,False
15,51,150,centered_quadratic,-3.265625674409132e-05,0.9994099140883678,2.3462340322198875e-05,9.409680042255716e-08,1387.4045608726924,True,False,False,False
16,11,150,linear,-0.00019228020758258596,1.0010605468654463,-0.00019245659079214104,1.0,1044.705957005119,True,False,False,False
16,11,150,power,-0.00019228020758258596,1.000848766224325,0.00017485482258207662,1.0181391244481828,1013.144304931345,True,False,False,False
16,11,150,centered_quadratic,-0.00019228020758258596,0.9988327841121722,0.00018764179711561478,3.4638803428236224e-08,918.5832295396339,True,False,False,False
16,21,150,linear,-0.0001918660740183201,1.0010303098221007,-0.0001921671810734711,1.0,1046.1219688977014,True,False,False,False
16,21,150,power,-0.0001918660740183201,1.0004020574543535,0.0001482546892369277,1.0483880368548042,969.1439108083772,True,False,False,False
16,21,150,centered_quadratic,-0.0001918660740183201,0.9968177469131639,0.00018386786358625336,6.433579447458982e-08,850.6094528765946,True,False,False,False
16,31,150,linear,-0.0001925486538435195,1.0011056787083492,-0.00019286041603809836,1.0,1042.7524882484024,True,False,False,False
16,31,150,power,-0.0001925486538435195,1.0004091415826488,0.00014864657277599252,1.0479046244111652,969.8097161772503,True,False,False,False
16,31,150,centered_quadratic,-0.0001925486538435195,0.994982932182804,0.0001855346383246321,6.156115725613998e-08,856.0584886102423,True,False,False,False
16,41,150,linear,-0.00019252154590968166,1.0011117597790318,-0.00019291224506435547,1.0,1042.5038582280813,True,False,False,False
16,41,150,power,-0.00019252154590968166,0.9998084557682444,0.00012116260149866487,1.0847748987226993,924.3114344043313,True,False,False,False
16,41,150,centered_quadratic,-0.00019252154590968166,0.9930182737777397,0.00018268535875023596,9.382464508365761e-08,800.9516933638492,True,False,False,False
16,51,150,linear,-0.0001934130516259014,1.0012131968177607,-0.00019378706689617114,1.0,1038.3210811770443,True,False,False,False
16,51,150,power,-0.0001934130516259014,0.9996208804067749,0.00011359849621094269,1.0963839035532004,911.1245103977172,True,False,False,False
16,51,150,centered_quadratic,-0.0001934130516259014,0.9911675385032165,0.00018383699121201123,1.0050581499196977e-07,791.2741344317303,True,False,False,False
17,11,150,linear,-1.1256356906927493e-05,1.000022980290928,-1.1198026319894887e-05,1.0,17862.34239649523,True,False,False,False
17,11,150,power,-1.1256356906927493e-05,0.999786507643223,7.17049121325253e-07,1.5339113306671475,3546.174526130463,True,False,False,False
17,11,150,centered_quadratic,-1.1256356906927493e-05,0.9997710332653084,5.5993856198701414e-06,4.027799064762477e-08,2169.637487767468,True,False,False,False
17,21,150,linear,-1.1698604928491846e-05,1.000070287781535,-1.1649195980525358e-05,1.0,17174.600557498063,True,False,False,False
17,21,150,power,-1.1698604928491846e-05,0.9997961266731894,8.135809513526581e-07,1.5094880042521204,3722.8074279149128,True,False,False,False
17,21,150,centered_quadratic,-1.1698604928491846e-05,0.9997240537948392,6.886655147487441e-06,3.691892118639451e-08,2255.500054361986,True,False,False,False
17,31,150,linear,-1.2674576946386358e-05,1.0001789824953575,-1.2646074093012957e-05,1.0,15829.33810311595,True,False,False,False
17,31,150,power,-1.2674576946386358e-05,1.0000880160116035,7.345640383516078e-06,1.100329658268059,10734.559124376232,True,False,False,False
17,31,150,centered_quadratic,-1.2674576946386358e-05,0.9997706525801359,1.1817178245243468e-05,6.965511325944025e-09,4604.868954576907,True,False,False,False
17,41,150,linear,-1.2597813031699467e-05,1.000170288134826,-1.2569717852490376e-05,1.0,15924.803602108475,True,False,False,False
17,41,150,power,-1.2597813031699467e-05,0.9999726719273536,3.738983247381172e-06,1.223125691184374,7339.792251061746,True,False,False,False
17,41,150,centered_quadratic,-1.2597813031699467e-05,0.9996272136012432,1.1029934428510797e-05,1.4126453431038016e-08,3429.9991906275277,True,False,False,False
17,51,150,linear,-1.3284282214866187e-05,1.0002273683248621,-1.3061788355261603e-05,1.0,15329.24610925928,True,False,False,False
17,51,150,power,-1.3284282214866187e-05,1.0003081676214576,1.8492719099901975e-05,0.9380747815146661,20000.496410827593,True,False,False,False
17,51,150,centered_quadratic,-1.3284282214866187e-05,0.9995611724774116,1.3059055212475676e-05,2.7607502922762716e-11,14868.295728577468,True,False,False,False
18,11,150,linear,-2.4271700909207957e-05,1.0006094070291076,-2.1938074159735938e-05,1.0,9144.349023912782,True,False,False,False
18,11,150,power,-2.4271700909207957e-05,0.9998984744107491,4.96338315106345e-08,2.2052698075216592,988.8097312218234,True,False,False,False
18,11,150,centered_quadratic,-2.4271700909207957e-05,0.9998733606732182,4.819361386138226e-14,1.593515294531189e-07,1130.9518184039823,True,True,True,False
18,21,150,linear,-2.6166532020229195e-05,1.0008827850415922,-2.4532675511820903e-05,1.0,8188.376557004481,True,False,False,False
18,21,150,power,-2.6166532020229195e-05,1.0000608579474268,1.8707167158890839e-07,1.94752203491766,1246.8318836837248,True,False,False,False
18,21,150,centered_quadratic,-2.6166532020229195e-05,0.99996669643902,5.740374723207165e-06,1.4567675029938208e-07,1173.074948560812,True,False,False,False
18,31,150,linear,-2.7818354626580922e-05,1.0011309209896104,-2.6811229268360283e-05,1.0,7501.741862577087,True,False,False,False
18,31,150,power,-2.7818354626580922e-05,1.0002845025282074,7.369832468671411e-07,1.6843380680808655,1683.8594208175696,True,False,False,False
18,31,150,centered_quadratic,-2.7818354626580922e-05,1.000051810481225,1.4202971586994234e-05,1.0595174522172945e-07,1339.7044050813809,True,False,False,False
18,41,150,linear,-2.900796705016211e-05,1.0013137099411453,-2.8441928237129018e-05,1.0,7078.061243342278,True,False,False,False
18,41,150,power,-2.900796705016211e-05,1.000519504561714,2.1401318317253135e-06,1.4829368446968434,2252.2409792944973,True,False,False,False
18,41,150,centered_quadratic,-2.900796705016211e-05,1.000002205830471,2.0364980850859592e-05,7.41004347364655e-08,1552.2065438875547,True,False,False,False
18,51,150,linear,-2.984907546111026e-05,1.0014570810859909,-2.9686768438269197e-05,1.0,6786.089954684748,True,False,False,False
18,51,150,power,-2.984907546111026e-05,1.000892820924608,7.295677767291478e-06,1.2560378368753529,3426.452894296069,True,False,False,False
18,51,150,centered_quadratic,-2.984907546111026e-05,0.9998775245826708,2.5674647236047417e-05,4.052647679056196e-08,1977.5289264766047,True,False,False,False
19,11,150,linear,-1.2182653364801616e-05,1.0002804795918327,-1.173569886671195e-05,1.0,17065.918431148897,True,False,False,False
19,11,150,power,-1.2182653364801616e-05,0.9999390339523732,9.534894681406253e-08,1.946844318820346,1766.410043815566,True,False,False,False
19,11,150,centered_quadratic,-1.2182653364801616e-05,0.9999083557037783,1.1691249310252982e-06,7.601851752296311e-08,1624.9734500971415,True,False,False,False
19,21,150,linear,-1.2855996263570757e-05,1.000404944394833,-1.2918420174850128e-05,1.0,15513.115511212889,True,False,False,False
19,21,150,power,-1.2855996263570757e-05,1.0000364378501478,3.4642287244887446e-07,1.6976463104379151,2476.383885389108,True,False,False,False
19,21,150,centered_quadratic,-1.2855996263570757e-05,0.999980091348642,5.720003494270482e-06,5.5801679694445745e-08,1863.5241017756193,True,False,False,False
19,31,150,linear,-1.3531315461768967e-05,1.0004958326949056,-1.3755045223442178e-05,1.0,14576.166740128812,True,False,False,False
19,31,150,power,-1.3531315461768967e-05,1.0001272734406448,8.667564069622828e-07,1.5228650434681565,3325.984638577879,True,False,False,False
19,31,150,centered_quadratic,-1.3531315461768967e-05,0.9999727183980078,8.837694631617058e-06,4.132227388100927e-08,2126.5123925078897,True,False,False,False
19,41,150,linear,-1.4176555050756158e-05,1.0005695880892744,-1.4411706609933256e-05,1.0,13917.12956125765,True,False,False,False
19,41,150,power,-1.4176555050756158e-05,1.0002384605688321,2.0178951931230493e-06,1.3647901907050923,4582.5939268375905,True,False,False,False
19,41,150,centered_quadratic,-1.4176555050756158e-05,0.9999225316987874,1.1290794416550352e-05,2.863222195768769e-08,2493.6055948522203,True,False,False,False
19,51,150,linear,-1.4665444957522052e-05,1.000612487810065,-1.478455599769667e-05,1.0,13569.057321797085,True,False,False,False
19,51,150,power,-1.4665444957522052e-05,1.0003087753662534,3.1472774503763224e-06,1.2827009451575802,5559.5406113312365,True,False,False,False
19,51,150,centered_quadratic,-1.4665444957522052e-05,0.9998225927752659,1.258765728840955e-05,2.2190896053868006e-08,2781.536469670752,True,False,False,False
20,11,150,linear,-1.8677504879476257e-05,1.0004201843165963,-1.7462694607430774e-05,1.0,11477.048005598912,True,False,False,False
20,11,150,power,-1.8677504879476257e-05,0.9998732893659195,5.967101658757209e-08,2.122273944802439,1187.2120859875702,True,False,False,False
20,11,150,centered_quadratic,-1.8677504879476257e-05,0.9998325245229457,4.0231810742651e-12,1.2657025491402184e-07,1267.5137764972662,True,False,False,False
20,21,150,linear,-2.0039730282269314e-05,1.0006727400599498,-1.9857313638337456e-05,1.0,10105.73452758089,True,False,False,False
20,21,150,power,-2.0039730282269314e-05,1.0000791272388716,3.872886993587961e-07,1.760809088138196,1756.41042523624,True,False,False,False
20,21,150,centered_quadratic,-2.0039730282269314e-05,0.9999922631173106,7.507000064854672e-06,9.57388649107909e-08,1427.6408786657394,True,False,False,False
20,31,150,linear,-2.164229826136264e-05,1.0008381805907838,-2.137879646319569e-05,1.0,9394.269735274076,True,False,False,False
20,31,150,power,-2.164229826136264e-05,1.000252054972971,1.216489723706747e-06,1.5427073187733085,2406.4274953304885,True,False,False,False
20,31,150,centered_quadratic,-2.164229826136264e-05,1.0000180349919938,1.3375258746316907e-05,6.725661946971209e-08,1658.9451091757219,True,False,False,False
20,41,150,linear,-2.28105537799347e-05,1.0010160501536873,-2.2963190877423788e-05,1.0,8753.837880227517,True,False,False,False
20,41,150,power,-2.28105537799347e-05,1.000751671409536,9.91160518984056e-06,1.1539055150293187,5396.611418762911,True,False,False,False
20,41,150,centered_quadratic,-2.28105537799347e-05,1.0000383478536286,2.0951442317137256e-05,1.8456408810003993e-08,2814.1533289173726,True,False,False,False
20,51,150,linear,-2.32840858852995e-05,1.0010635671124144,-2.33759900475729e-05,1.0,8601.285622693465,True,False,False,False
20,51,150,power,-2.32840858852995e-05,1.0010100650410274,2.032794147407355e-05,1.0250727228552874,7895.976121339017,True,False,False,False
20,51,150,centered_quadratic,-2.32840858852995e-05,0.9998659163142088,2.304076724468184e-05,3.3860889185566687e-09,5051.17322914464,True,False,False,False
21,11,150,linear,-3.3801513709389314e-05,1.0009118364621963,-3.259326241616484e-05,1.0,6164.213753654581,True,False,False,False
21,11,150,power,-3.3801513709389314e-05,1.0000697450735332,7.116748654716619e-07,1.7480549898274094,1309.5482343596823,True,False,False,False
21,11,150,centered_quadratic,-3.3801513709389314e-05,1.0000370880114051,1.0148803102530624e-05,1.6147093031393393e-07,1093.0505857677222,True,False,False,False
21,21,150,linear,-3.543372178399771e-05,1.0011270531984549,-3.463596405836128e-05,1.0,5806.884799266958,True,False,False,False
21,21,150,power,-3.543372178399771e-05,1.0001673474171409,1.1082330928188778e-06,1.6627289389695876,1450.5303186686494,True,False,False,False
21,21,150,centered_quadratic,-3.543372178399771e-05,1.0000113388207983,1.6431629725657893e-05,1.411188707962273e-07,1154.718270023217,True,False,False,False
21,31,150,linear,-3.679122086436948e-05,1.0013275071651901,-3.6478414897144634e-05,1.0,5519.0859507700025,True,False,False,False
21,31,150,power,-3.679122086436948e-05,1.0002941171606887,1.7936245436629787e-06,1.5709810066538672,1633.9490173408542,True,False,False,False
21,31,150,centered_quadratic,-3.679122086436948e-05,0.9999167956059862,2.2247192995769054e-05,1.1959010001172544e-07,1234.2630648818347,True,False,False,False
21,41,150,linear,-3.8213063417167515e-05,1.0014992681406847,-3.800959783091005e-05,1.0,5301.273353037743,True,False,False,False
21,41,150,power,-3.8213063417167515e-05,1.0004208338396836,2.6889003946598367e-06,1.494738248358059,1818.359920885741,True,False,False,False
21,41,150,centered_quadratic,-3.8213063417167515e-05,0.9997419692031168,2.6959296358620377e-05,1.0137891258983519e-07,1317.9769657709357,True,False,False,False
21,51,150,linear,-3.9457894315191874e-05,1.0016726803684435,-3.951298621419529e-05,1.0,5103.959474872371,True,False,False,False
21,51,150,power,-3.9457894315191874e-05,1.0007283622613279,6.012363889754747e-06,1.345327608270876,2303.696291335227,True,False,False,False
21,51,150,centered_quadratic,-3.9457894315191874e-05,0.999544483508598,3.2592502769929614e-05,6.99038731748368e-08,1523.4266663175288,True,False,False,False
22,11,150,linear,-1.6210674827649038e-05,1.0003446827521132,-1.5406437180783363e-05,1.0,13003.959345123965,True,False,False,False
22,11,150,power,-1.6210674827649038e-05,1.0000118539146092,8.884505193592254e-07,1.5547802893544762,2770.503800278631,True,False,False,False
22,11,150,centered_quadratic,-1.6210674827649038e-05,0.9999887274418116,7.298415384585033e-06,5.833109205895881e-08,1801.1198896552241,True,False,False,False
22,21,150,linear,-1.6980309962388862e-05,1.0004755683229016,-1.6650284395251135e-05,1.0,12040.369014962873,True,False,False,False
22,21,150,power,-1.6980309962388862e-05,1.0002268671403929,4.00183398053617e-06,1.2697159000367635,5023.833471429835,True,False,False,False
22,21,150,centered_quadratic,-1.6980309962388862e-05,1.0000506696628324,1.3123283406079308e-05,2.7341092939363194e-08,2496.6011713376024,True,False,False,False
22,31,150,linear,-1.7561216993442386e-05,1.0005461620166918,-1.7300876941509654e-05,1.0,11591.676115302876,True,False,False,False
22,31,150,power,-1.7561216993442386e-05,1.0004579091240302,1.1892853446500734e-05,1.069065715007908,8988.222603806034,True,False,False,False
22,31,150,centered_quadratic,-1.7561216993442386e-05,0.9999916043036118,1.637390094688635e-05,7.789714240656186e-09,4154.789607532211,True,False,False,False
22,41,150,linear,-1.7663324022139845e-05,1.0005525984600776,-1.7357905012572563e-05,1.0,11553.963356454286,True,False,False,False
22,41,150,power,-1.7663324022139845e-05,1.000431801871083,1.0738159819875292e-05,1.0875529884233675,8456.658209415209,True,False,False,False
22,41,150,centered_quadratic,-1.7663324022139845e-05,0.9998229845283623,1.636124800141039e-05,9.14364230429118e-09,3905.9652457095385,True,False,False,False
22,51,150,linear,-1.8075506163729757e-05,1.0005836542825581,-1.7627970603129386e-05,1.0,11378.715043179713,True,False,False,False
22,51,150,power,-1.8075506163729757e-05,1.0007204524573716,2.709669025951827e-05,0.9235299194943374,15491.449558441538,True,False,False,False
22,51,150,centered_quadratic,-1.8075506163729757e-05,0.9996841722246533,1.7600079349355463e-05,2.817298361501145e-10,9857.31649497526,True,False,False,False
23,11,150,linear,-3.352531524439258e-05,1.0009109571714967,-3.154457436714966e-05,1.0,6369.112952138107,True,False,False,False
23,11,150,power,-3.352531524439258e-05,1.0000448749342763,4.3419630534157324e-07,1.8406658948538048,1193.5585373489291,True,False,False,False
23,11,150,centered_quadratic,-3.352531524439258e-05,0.9999938869442084,6.758491356331335e-06,1.783171439627029e-07,1051.2574317701935,True,False,False,False
23,21,150,linear,-3.534491812004057e-05,1.0011840004288977,-3.413708711945687e-05,1.0,5893.414389015935,True,False,False,False
23,21,150,power,-3.534491812004057e-05,1.0002360885497317,1.077398751553725e-06,1.6654567310047752,1458.130267647374,True,False,False,False
23,21,150,centered_quadratic,-3.534491812004057e-05,1.0000814511623162,1.605878538167061e-05,1.401418739363622e-07,1159.9448203335244,True,False,False,False
23,31,150,linear,-3.688512643677557e-05,1.0013942590075136,-3.6069277026916404e-05,1.0,5583.540220593407,True,False,False,False
23,31,150,power,-3.688512643677557e-05,1.0003970473599475,1.9830106993967196e-06,1.549316785845509,1698.9329298574153,True,False,False,False
23,31,150,centered_quadratic,-3.688512643677557e-05,1.0000095598177277,2.2515805741213083e-05,1.1389471668670891e-07,1261.0125599696992,True,False,False,False
23,41,150,linear,-3.8264860706514e-05,1.0015623613438334,-3.756748978878573e-05,1.0,5365.34015120706,True,False,False,False
23,41,150,power,-3.8264860706514e-05,1.0005359644026621,3.0646908407008498e-06,1.4675108472237488,1912.5596730455457,True,False,False,False
23,41,150,centered_quadratic,-3.8264860706514e-05,0.9998364879128314,2.725602591863949e-05,9.460058596465966e-08,1357.4812525084017,True,False,False,False
23,51,150,linear,-3.923438232882036e-05,1.0017095005929917,-3.884428638183766e-05,1.0,5192.771431303846,True,False,False,False
23,51,150,power,-3.923438232882036e-05,1.0007395107047186,5.2726010029678175e-06,1.3667237138290218,2246.5932895430856,True,False,False,False
23,51,150,centered_quadratic,-3.923438232882036e-05,0.9996118658824,3.1706973823493366e-05,7.209406624635422e-08,1509.5295145763089,True,False,False,False
24,11,150,linear,-1.788383846034464e-05,1.000326627267702,-1.5981176862671767e-05,1.0,12535.161145460908,True,False,False,False
24,11,150,power,-1.788383846034464e-05,0.9997437057636441,3.2798527453883354e-09,2.6946237906686017,774.3629504344254,True,False,False,False
24,11,150,centered_quadratic,-1.788383846034464e-05,0.999816235851817,4.762972616537804e-15,1.20073229864529e-07,1301.007663350124,True,True,True,False
24,21,150,linear,-1.9730118574394453e-05,1.000645270973964,-1.900627376221593e-05,1.0,10556.791588093529,True,False,False,False
24,21,150,power,-1.9730118574394453e-05,0.9999291742717468,3.557475884657383e-08,2.2289218695722433,1067.211995524095,True,False,False,False
24,21,150,centered_quadratic,-1.9730118574394453e-05,0.9998457625427051,2.386167816580707e-07,1.4548571302762733e-07,1192.206359126585,True,False,False,False
24,31,150,linear,-2.1299711323012696e-05,1.000863179376914,-2.1009863853521608e-05,1.0,9560.422703226892,True,False,False,False
24,31,150,power,-2.1299711323012696e-05,1.0000631943292868,1.3246742573220725e-07,1.9740764220734874,1349.2758787718203,True,False,False,False
24,31,150,centered_quadratic,-2.1299711323012696e-05,0.9999362752843549,6.9963903060278376e-06,1.1776028191182255e-07,1304.6384014454845,True,False,False,False
24,41,150,linear,-2.28904071230133e-05,1.0010541952917091,-2.2711296175512484e-05,1.0,8852.607695217654,True,False,False,False
24,41,150,power,-2.28904071230133e-05,1.0002307661592857,4.524994631145732e-07,1.7390336027459399,1764.3331351555005,True,False,False,False
24,41,150,centered_quadratic,-2.28904071230133e-05,0.9999461538726635,1.2884725294949146e-05,9.015202642719078e-08,1460.5064486409403,True,False,False,False
24,51,150,linear,-2.4097043302073868e-05,1.0012105349333122,-2.4069611886890605e-05,1.0,8359.525524501727,True,False,False,False
24,51,150,power,-2.4097043302073868e-05,1.000487377375628,1.812082981620696e-06,1.4777062959277527,2590.219563071464,True,False,False,False
24,51,150,centered_quadratic,-2.4097043302073868e-05,0.9998884330822836,1.8280735674712607e-05,5.8473497093146724e-08,1750.183460134493,True,False,False,False
25,11,150,linear,-2.1190106615777634e-05,1.0003992406065578,-2.012197433318434e-05,1.0,9959.223547764273,True,False,False,False
25,11,150,power,-2.1190106615777634e-05,0.9999893742097361,1.4711598739703519e-06,1.5079260576191538,2536.5487594406804,True,False,False,False
25,11,150,centered_quadratic,-2.1190106615777634e-05,0.9999534689812384,1.0364152261265175e-05,7.020015879076846e-08,1626.4957038411644,True,False,False,False
25,21,150,linear,-2.219043090056256e-05,1.0006160535087198,-2.2184214356850588e-05,1.0,9043.189462635562,True,False,False,False
25,21,150,power,-2.219043090056256e-05,1.0004950908700891,1.4192403136591139e-05,1.0835258822008291,6762.894306860718,True,False,False,False
25,21,150,centered_quadratic,-2.219043090056256e-05,1.000133101122272,2.1383407249643454e-05,6.207807032690676e-09,4232.101873367395,True,False,False,False
25,31,150,linear,-2.3040695486915152e-05,1.0006951509214597,-2.2912549301060187e-05,1.0,8759.180320112753,True,False,False,False
25,31,150,power,-2.3040695486915152e-05,1.001064288726324,5.831032153755727e-05,0.8314748988679526,17971.969440336394,True,False,False,False
25,31,150,centered_quadratic,-2.3040695486915152e-05,0.9999848581636358,2.2912359665947246e-05,1.5935723591475127e-12,8753.960275565307,True,False,False,False
25,41,150,linear,-2.315466037158899e-05,1.0007060927928575,-2.30092575971548e-05,1.0,8722.840880258373,True,False,False,False
25,41,150,power,-2.315466037158899e-05,1.0017803928886202,0.0001700835998429845,0.6514755592707762,52342.16229703174,True,False,False,False
25,41,150,centered_quadratic,-2.315466037158899e-05,0.9997626788641715,2.300734830810185e-05,1.7516413331109463e-11,8666.911334473863,True,False,False,False
25,51,150,linear,-2.3529068081402296e-05,1.0007284494541095,-2.3205335710537916e-05,1.0,8650.098923712423,True,False,False,False
25,51,150,power,-2.3529068081402296e-05,1.0153167859558945,0.009289175309719582,0.13117568141446914,25507041901.777214,True,False,False,False
25,51,150,centered_quadratic,-2.3529068081402296e-05,0.9995449747655397,2.3205178526911938e-05,1.5877134551860746e-12,8645.103605564203,True,False,False,False
26,11,150,linear,-2.0424038423344502e-05,0.9986926645793138,-1.3926207642241456e-05,1.0,14267.535691241046,True,False,False,False
26,11,150,power,-2.0424038423344502e-05,0.9981350485482193,2.714208219049067e-11,3.652523360937436,501.66299084790245,True,False,False,False
26,11,150,centered_quadratic,-2.0424038423344502e-05,0.9982962408904735,6.252777766962689e-11,1.121113453515899e-07,1340.940977545736,True,False,False,False
26,21,150,linear,-2.1023624074365903e-05,0.9993237688458658,-1.9837810120505455e-05,1.0,10047.669961304537,True,False,False,False
26,21,150,power,-2.1023624074365903e-05,0.9985197484217172,1.0570442945184194e-08,2.482167032937469,851.8972402657876,True,False,False,False
26,21,150,centered_quadratic,-2.1023624074365903e-05,0.9984940932733056,1.4387341881542791e-12,1.5559973061762216e-07,1150.456142560182,True,False,False,False
26,31,150,linear,-2.2227613773758024e-05,0.9996578143973414,-2.2920578357128954e-05,1.0,8710.854119230462,True,False,False,False
26,31,150,power,-2.2227613773758024e-05,0.9988069144652242,1.893596739103446e-07,1.920281518735045,1366.3210062750163,True,False,False,False
26,31,150,centered_quadratic,-2.2227613773758024e-05,0.9986814527089479,9.404116018663611e-06,1.1358371713006879e-07,1312.8263909704585,True,False,False,False
26,41,150,linear,-2.3291764075809104e-05,0.9997701807128732,-2.3923184309316796e-05,1.0,8350.484539596735,True,False,False,False
26,41,150,power,-2.3291764075809104e-05,0.9987515659863897,1.233080449907777e-07,2.0028931903480927,1256.5400050553899,True,False,False,False
26,41,150,centered_quadratic,-2.3291764075809104e-05,0.9985532481407603,1.0807516785324611e-05,1.2032722499081137e-07,1281.4422840377879,True,False,False,False
26,51,150,linear,-2.443328696435869e-05,0.99987310375519,-2.4814457672537696e-05,1.0,8054.703688986549,True,False,False,False
26,51,150,power,-2.443328696435869e-05,0.9986300507052831,4.569399124851847e-08,2.1940480248731977,1060.578069660874,True,False,False,False
26,51,150,centered_quadratic,-2.443328696435869e-05,0.998382361920209,1.1026427447047234e-05,1.3927303258118236e-07,1205.5585349987687,True,False,False,False
27,11,150,linear,-3.352798629734132e-05,1.000604209385958,-3.3417461221794584e-05,1.0,6002.975751345394,True,False,False,False
27,11,150,power,-3.352798629734132e-05,1.00046758255061,2.2983813964960243e-05,1.0710475769965653,4777.736904140369,True,False,False,False
27,11,150,centered_quadratic,-3.352798629734132e-05,1.0002106476830825,3.22883468985163e-05,8.12312462790379e-09,3371.1723618446335,True,False,False,False
27,21,150,linear,-3.426690602403066e-05,1.0006818632485204,-3.415547399530446e-05,1.0,5875.540280193715,True,False,False,False
27,21,150,power,-3.426690602403066e-05,1.0008502961847574,4.8512261377982855e-05,0.9351469506218473,7376.727035377043,True,False,False,False
27,21,150,centered_quadratic,-3.426690602403066e-05,0.9999645915084999,3.415515589597269e-05,2.465886268417481e-12,5873.122065843537,True,False,False,False
27,31,150,linear,-3.481413841401049e-05,1.000720191823606,-3.450867459470649e-05,1.0,5816.514084675849,True,False,False,False
27,31,150,power,-3.481413841401049e-05,1.0014999715325095,0.00011837148960868802,0.7789005486014683,14066.64495058506,True,False,False,False
27,31,150,centered_quadratic,-3.481413841401049e-05,0.9996504228708033,3.4508672542169534e-05,1.7248227367798786e-14,5816.49769754292,True,False,False,False
27,41,150,linear,-3.452892717501858e-05,1.0006930097394502,-3.426658246203379e-05,1.0,5856.814287266937,True,False,False,False
27,41,150,power,-3.452892717501858e-05,1.0021403948164087,0.00022157855154935043,0.6737459874872938,24747.60860400084,True,False,False,False
27,41,150,centered_quadratic,-3.452892717501858e-05,0.9992880712524694,3.426610434882526e-05,4.386359709200561e-12,5852.571770897964,True,False,False,False
27,51,150,linear,-3.420870396517071e-05,1.0006498588325214,-3.389651345875509e-05,1.0,5919.483697834291,True,False,False,False
27,51,150,power,-3.420870396517071e-05,1.0039317583601612,0.0006945603641297884,0.4936422102847548,99796.74972628374,True,False,False,False
27,51,150,centered_quadratic,-3.420870396517071e-05,0.9989211366460568,3.3896513457375286e-05,2.228195802977392e-23,5981.230170755401,True,True,False,True
28,11,150,linear,-3.455713669306129e-05,1.0007361272394093,-3.423360744345123e-05,1.0,5863.715285366731,True,False,False,False
28,11,150,power,-3.455713669306129e-05,1.0004539720406662,1.5203115928513666e-05,1.154894879159922,3693.9865089920095,True,False,False,False
28,11,150,centered_quadratic,-3.455713669306129e-05,1.000257496707997,2.9796179202830706e-05,3.1923944177089586e-08,2092.018812785838,True,False,False,False
28,21,150,linear,-3.535635458563828e-05,1.0008409908687186,-3.522916387550548e-05,1.0,5700.98659106586,True,False,False,False
